Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
25531,0.5,Very Good,F,VVS2,61.8,56.0,5.11,5.15,3.17,2052
16440,0.35,Ideal,G,VS2,61.6,54.0,4.55,4.58,2.81,563
517,1.01,Fair,D,VVS2,65.4,57.0,6.2,6.16,4.04,8716
9737,0.7,Premium,F,SI1,61.6,55.0,5.7,5.66,3.5,2348
26784,0.75,Premium,G,SI2,62.7,58.0,5.82,5.76,3.63,2268
3586,1.03,Good,H,SI2,63.8,63.0,6.36,6.3,4.04,5768
22089,0.66,Ideal,H,SI1,61.6,55.0,5.63,5.66,3.48,1936
6483,0.53,Ideal,G,SI1,62.7,55.0,5.15,5.19,3.24,1308
9965,0.31,Very Good,H,VVS2,62.6,58.0,4.28,4.31,2.69,625
22290,0.91,Very Good,I,SI1,62.8,57.0,6.09,6.18,3.85,3703
19552,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,10419
7214,1.54,Ideal,E,VS2,62.0,56.0,7.46,7.43,4.61,14529
6962,0.42,Ideal,G,VS2,62.2,56.0,4.8,4.82,2.99,847
1858,1.14,Ideal,I,SI2,62.1,55.0,6.71,6.72,4.17,4276
2136,0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,1580
1651,0.4,Premium,E,VVS2,60.8,59.0,4.77,4.73,2.89,1056
5281,1.06,Ideal,G,VS2,61.9,55.0,6.54,6.57,4.06,6728
24276,1.08,Premium,D,SI2,62.1,58.0,6.62,6.59,4.1,5138
12843,0.3,Ideal,G,IF,60.9,56.0,4.34,4.36,2.65,863
15664,0.72,Good,D,SI2,64.1,57.0,5.64,5.71,3.64,2254
8645,0.41,Premium,F,VVS2,60.1,59.0,4.82,4.79,2.89,1192
9556,0.51,Very Good,D,VS2,63.1,58.0,5.13,5.08,3.22,1793
10641,0.4,Very Good,G,VVS1,60.7,55.0,4.81,4.84,2.93,1066
19651,0.7,Very Good,D,VS2,60.7,60.0,5.72,5.74,3.48,2913
9123,0.3,Premium,J,VS1,61.9,56.0,4.32,4.28,2.66,506
22728,0.32,Ideal,G,VVS2,62.1,55.0,4.35,4.38,2.71,730
26416,0.54,Ideal,E,VS2,62.2,55.0,5.24,5.21,3.25,1847
21318,1.52,Ideal,E,SI2,61.0,56.0,7.45,7.41,4.53,8299
20631,1.32,Ideal,H,VVS1,62.1,55.0,6.98,7.03,4.35,9572
8733,0.34,Good,F,VS2,64.3,53.0,4.44,4.48,2.87,589
2893,1.31,Ideal,J,SI1,62.5,56.0,6.95,7.04,4.37,6337
12566,1.09,Ideal,D,SI1,62.7,56.0,6.55,6.59,4.12,6133
5395,0.6,Premium,H,SI1,60.1,61.0,5.43,5.39,3.25,1219
15477,1.25,Premium,G,SI2,61.1,58.0,6.96,6.91,4.24,4340
20427,1.62,Premium,G,VS2,62.3,58.0,7.54,7.49,4.68,13702
1151,1.51,Premium,I,VVS1,61.0,61.0,7.47,7.34,4.52,10824
14805,0.33,Premium,G,VS1,60.5,58.0,4.49,4.43,2.7,854
14899,0.5,Ideal,E,SI2,62.4,57.0,5.07,5.03,3.15,1240
4019,0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,552
11729,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,3795
17040,0.36,Ideal,E,SI1,60.9,57.0,4.58,4.62,2.8,597
21284,0.7,Good,F,SI2,64.1,58.0,5.58,5.53,3.56,1792
21233,0.9,Premium,I,VS2,58.7,60.0,6.35,6.28,3.7,2923
8419,0.41,Ideal,D,SI2,62.6,57.0,4.77,4.72,2.97,841
11660,1.01,Premium,E,SI1,62.4,58.0,6.42,6.37,3.99,4480
6899,0.34,Very Good,I,VVS2,63.1,56.0,4.47,4.43,2.81,765
15661,0.81,Ideal,E,SI1,60.3,56.0,6.05,6.13,3.67,3413
26182,0.7,Very Good,D,SI1,61.8,55.0,5.73,5.76,3.55,2726
12113,2.51,Very Good,I,SI2,62.3,57.0,8.69,8.76,5.44,18090
10087,0.41,Ideal,D,SI1,62.7,56.0,4.78,4.73,2.98,1015
4340,0.31,Ideal,D,VS1,60.5,57.0,4.4,4.43,2.67,766
2498,1.56,Very Good,H,SI2,58.7,63.0,7.73,7.55,4.49,7583
892,0.32,Ideal,E,VVS2,62.3,56.0,4.4,4.37,2.73,1080
16978,1.06,Ideal,E,VS2,61.3,57.0,6.54,6.57,4.02,9092
21592,1.53,Very Good,H,SI1,61.0,61.0,7.4,7.45,4.53,10468
18304,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,5508
20875,1.22,Ideal,G,VS1,62.2,56.0,6.88,6.85,4.27,9292
1899,0.54,Ideal,E,VS2,61.6,59.0,5.21,5.24,3.22,1695
24592,0.31,Premium,E,VS2,58.6,58.0,4.46,4.42,2.6,639
21073,0.39,Very Good,F,VS1,57.1,61.0,4.86,4.91,2.79,1000
2275,1.03,Ideal,F,VS2,62.3,56.0,6.52,6.49,4.05,6922
3324,0.4,Good,F,VS2,62.2,61.0,4.71,4.74,2.94,784
1905,0.33,Very Good,D,SI2,62.9,56.0,4.41,4.43,2.78,492
9009,0.74,Premium,D,VS1,62.7,56.0,5.8,5.77,3.63,3365
25493,1.31,Premium,F,SI1,62.6,58.0,6.98,7.02,4.38,7625
18420,0.32,Ideal,E,VS1,61.8,55.0,4.43,4.4,2.73,972
15598,0.32,Ideal,E,VVS2,61.5,57.0,4.4,4.41,2.71,842
2852,1.22,Ideal,G,VS2,,55.0,6.83,6.87,4.25,7783
17978,0.48,Ideal,F,SI2,61.0,57.0,5.05,5.08,3.09,918
23028,0.32,Premium,E,VS2,62.6,58.0,4.4,4.36,2.74,900
780,0.53,Ideal,E,VS2,,55.0,5.2,5.24,3.2,1721
7880,0.31,Ideal,E,SI1,61.5,55.0,4.37,4.41,2.7,660
24698,0.31,Premium,F,VS2,61.6,58.0,4.38,4.35,2.69,802
19011,1.27,Ideal,J,SI2,62.6,57.0,6.85,6.88,4.3,4693
15272,1.0,Very Good,E,SI2,63.9,57.0,6.24,6.27,4.0,4321
12387,0.52,Good,D,SI2,63.7,55.0,5.11,5.1,3.25,1293
824,0.41,Very Good,I,VVS1,63.1,58.0,4.68,4.74,2.97,847
2881,1.58,Premium,D,SI1,60.2,58.0,7.6,7.46,4.56,13329
6954,0.4,Ideal,H,VVS2,62.4,57.0,4.73,4.69,2.94,1125
13733,0.7,Good,E,SI1,61.9,58.0,5.63,5.67,3.5,2239
19620,0.3,Premium,G,VS2,61.8,60.0,4.29,4.25,2.64,630
899,1.32,Good,I,VS1,59.2,58.0,7.14,7.18,4.24,7143
13296,1.01,Good,F,VS2,63.1,60.0,6.29,6.39,4.0,6159
19753,0.8,Very Good,D,SI1,62.9,60.0,5.89,5.94,3.72,3502
4772,0.65,Very Good,I,VVS2,61.3,59.3,5.52,5.59,3.4,1828
11245,0.71,Ideal,D,VS2,61.2,57.0,5.72,5.76,3.51,4029
10332,0.73,Ideal,D,SI1,61.8,56.0,5.8,5.76,3.57,3189
9749,0.46,Ideal,H,SI1,61.1,55.0,4.97,5.01,3.05,1130
8139,0.31,Ideal,F,VS2,61.8,56.0,4.33,4.37,2.69,625
20048,0.3,Ideal,E,VS2,62.1,55.0,4.3,4.33,2.68,658
7234,0.61,Ideal,H,VS2,62.0,53.0,5.47,5.49,3.4,1591
26342,0.31,Ideal,E,VS1,60.9,57.0,4.41,4.39,2.68,942
3280,1.0,Good,F,VS2,61.1,61.0,6.38,6.45,3.92,6841
5519,1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,5384
18608,1.72,Very Good,D,SI2,63.4,62.0,7.59,7.53,4.79,12360
20720,1.1,Very Good,I,SI1,63.5,57.0,6.55,6.53,4.15,3573
2728,0.7,Premium,F,SI2,62.0,58.0,5.7,5.64,3.52,1890
16251,0.51,Ideal,G,VVS2,61.9,55.0,5.19,5.15,3.2,1974
2175,0.32,Ideal,D,VS2,61.9,57.0,4.37,4.39,2.71,758
25393,0.32,Ideal,I,VVS2,62.2,54.5,4.38,4.42,2.74,567
3029,1.33,Very Good,H,SI2,63.5,57.0,6.99,6.88,4.4,5586
5718,0.37,Premium,F,SI1,61.5,59.0,4.59,4.62,2.83,616
26876,0.43,Premium,F,SI2,60.2,60.0,4.85,4.91,2.94,679
15614,0.71,Very Good,E,SI2,63.3,57.0,5.65,5.69,3.59,2225
19711,0.7,Very Good,E,SI2,62.6,57.0,5.64,5.67,3.54,2514
10433,1.02,Ideal,G,VS1,61.3,57.0,6.48,6.51,3.98,7324
10755,0.31,Ideal,F,SI1,62.0,54.0,4.36,4.38,2.71,628
17955,2.27,Good,H,SI2,63.6,58.0,8.37,8.29,5.3,14249
16725,0.31,Ideal,F,VS1,61.1,57.0,4.34,4.36,2.66,729
11774,1.52,Premium,J,VS1,62.5,58.0,7.37,7.34,4.6,9014
17343,0.4,Ideal,G,VVS2,62.4,56.0,4.64,4.68,2.91,982
3178,1.56,Ideal,J,SI2,62.1,55.0,7.45,7.41,4.62,5766
3531,1.51,Premium,I,SI1,61.8,60.0,7.23,7.3,4.49,7989
24877,0.31,Ideal,E,VS2,62.0,56.0,4.36,4.38,2.71,589
25935,1.0,Good,D,VS2,63.9,56.0,6.34,6.31,4.04,7200
6434,1.55,Premium,H,VS2,62.7,57.0,7.42,7.36,4.63,10827
4105,1.01,Very Good,F,VVS2,61.9,56.0,6.42,6.48,3.99,8525
24231,0.71,Premium,G,SI2,59.9,59.0,5.79,5.82,3.48,1717
22042,0.34,Ideal,F,VVS2,61.7,55.0,4.49,4.52,2.78,784
8484,0.5,Premium,G,SI2,62.5,57.0,5.04,5.01,3.14,1000
6377,0.53,Premium,E,VS2,60.9,60.0,5.22,5.16,3.16,1813
25606,1.52,Very Good,G,VS2,62.1,58.0,7.36,7.43,4.59,12840
203,0.72,Ideal,G,SI2,61.5,55.0,5.79,5.82,3.57,2420
12678,1.53,Good,F,VS1,60.8,61.0,7.31,7.39,4.47,15619
22295,0.92,Premium,H,VS1,61.0,62.0,6.32,6.26,3.84,4155
6399,0.29,Good,E,VVS2,62.7,62.0,4.19,4.23,2.64,617
25308,0.41,Ideal,E,SI2,59.8,55.0,4.93,4.81,2.91,876
13493,0.55,Ideal,E,SI1,60.7,57.0,5.3,5.27,3.21,1668
10411,0.3,Ideal,I,VVS1,62.1,56.0,4.33,4.3,2.68,709
8405,0.3,Very Good,D,VS2,62.9,59.0,4.22,4.27,2.67,710
15296,0.7,Premium,G,I1,59.7,59.0,5.76,5.57,3.39,1138
16126,0.31,Ideal,G,SI1,61.6,55.0,4.34,4.37,2.68,563
18733,0.31,Premium,H,VS1,61.7,61.0,4.34,4.31,2.67,698
21851,0.41,Very Good,F,VS2,62.8,57.0,4.73,4.76,2.98,863
13161,1.2,Very Good,H,SI2,60.7,60.0,6.81,6.89,4.16,4831
23580,0.5,Ideal,H,SI1,62.2,57.0,5.07,5.09,3.16,1140
13912,0.3,Premium,G,VVS1,60.5,59.0,4.33,4.36,2.63,789
20446,2.07,Good,I,SI1,63.6,58.0,8.09,7.99,5.11,13993
803,0.4,Very Good,D,VS1,63.1,55.0,4.7,4.74,2.98,967
18475,1.0,Good,F,VS2,63.7,59.0,6.27,6.32,4.01,5929
4558,0.32,Fair,F,SI1,64.4,54.0,4.36,4.33,2.8,638
1226,1.01,Ideal,D,SI2,61.3,54.0,6.52,6.47,3.99,5006
7819,1.13,Premium,G,VS1,58.6,59.0,6.91,6.84,4.03,7404
21411,1.51,Premium,G,VS1,63.0,59.0,7.24,7.19,4.55,12085
2830,1.01,Ideal,H,SI1,61.2,57.0,6.42,6.47,3.95,5387
26734,0.41,Ideal,G,VS2,60.9,56.0,4.82,4.84,2.94,949
2807,1.75,Very Good,G,VS2,62.6,58.0,7.63,7.67,4.79,16632
23600,0.32,Ideal,D,SI1,61.3,55.0,4.39,4.42,2.7,589
13727,1.32,Ideal,G,VS1,61.4,54.0,7.09,7.13,4.37,9715
24423,0.25,Very Good,H,VVS1,60.1,62.0,4.08,4.11,2.46,450
15900,0.29,Ideal,F,VVS1,61.1,57.0,4.26,4.29,2.61,715
7589,1.53,Very Good,F,SI1,61.9,56.0,7.45,7.32,4.57,12621
8502,0.35,Ideal,D,VS2,60.9,57.0,4.55,4.51,2.76,1063
22271,1.24,Ideal,H,VVS1,62.3,54.0,6.88,6.9,4.29,8489
7464,0.33,Premium,G,VS1,62.3,58.0,4.41,4.45,2.76,666
13779,0.53,Very Good,F,SI1,60.9,56.0,5.21,5.23,3.18,1291
4182,1.24,Good,G,SI2,63.7,60.0,6.77,6.7,4.3,4861
10842,0.41,Good,E,SI1,63.5,57.0,4.69,4.73,2.99,755
15066,1.51,Premium,E,VS2,62.2,58.0,7.33,7.27,4.54,13757
5087,2.02,Very Good,J,SI1,59.8,59.9,8.16,8.21,4.9,12598
5544,0.66,Ideal,D,VVS2,61.6,57.0,5.57,5.64,3.45,3103
22038,1.5,Premium,H,I1,60.1,57.0,7.4,7.28,4.42,3457
23257,0.33,Ideal,E,VVS2,61.2,57.0,4.47,4.45,2.73,1114
6380,0.72,Premium,F,SI2,60.5,59.0,5.83,5.8,3.52,2298
4596,1.05,Premium,D,SI1,58.6,60.0,6.73,6.66,3.92,5821
18404,0.32,Ideal,F,VS2,61.3,56.0,4.41,4.43,2.71,645
25827,0.74,Ideal,I,VS1,62.0,56.0,5.79,5.82,3.6,2947
24946,1.04,Very Good,G,SI2,60.6,57.0,6.56,6.6,3.99,4703
10877,0.52,Good,E,SI2,60.5,62.0,5.15,5.2,3.13,1199
9723,1.03,Premium,H,SI1,,61.0,6.64,6.6,3.88,4406
5455,0.91,Premium,G,VS1,60.9,54.0,6.38,6.27,3.85,4510
11757,0.3,Ideal,F,IF,60.8,57.0,4.34,4.38,2.65,873
17308,1.17,Ideal,G,SI2,61.1,56.0,6.8,6.86,4.17,4725
23394,0.32,Premium,G,SI2,61.0,59.0,4.42,4.36,2.68,540
3730,1.02,Ideal,F,VS1,61.0,56.0,6.54,6.5,3.98,7654
22838,0.45,Premium,G,VVS1,60.8,58.0,4.92,4.98,3.01,1263
1306,0.96,Very Good,D,SI2,60.2,63.0,6.3,6.36,3.81,3480
5312,0.52,Ideal,D,SI1,63.0,57.0,5.14,5.12,3.23,1605
19145,1.19,Premium,I,VS1,59.9,61.0,6.91,6.85,4.12,5747
26550,0.71,Ideal,D,SI2,62.5,56.0,5.7,5.73,3.57,2487
16448,0.9,Ideal,J,VS1,62.6,55.0,6.13,6.11,3.83,3048
10386,0.36,Ideal,G,IF,61.5,56.0,4.59,4.62,2.83,985
3674,0.77,Ideal,D,VS2,61.8,56.0,5.84,5.9,3.63,3721
7624,1.51,Premium,J,VVS2,62.6,59.0,7.31,7.33,4.58,8770
14129,0.32,Ideal,D,SI1,59.6,57.0,4.42,4.47,2.65,589
10801,0.79,Ideal,D,SI1,61.2,56.0,6.02,5.95,3.66,3185
16146,0.32,Ideal,I,VVS1,61.4,56.0,4.42,4.44,2.72,575
3095,0.72,Ideal,J,VS2,61.4,57.0,5.76,5.8,3.55,2099
17726,1.0,Good,D,SI2,64.3,59.0,6.21,6.3,4.02,4065
191,0.32,Ideal,D,VS2,61.7,54.0,4.38,4.43,2.72,758
1455,0.34,Ideal,F,VS2,62.5,55.0,4.48,4.51,2.81,686
5511,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,10916
11680,1.03,Fair,E,SI1,65.1,58.0,6.35,6.24,4.1,5624
4979,0.33,Ideal,D,VS2,62.1,54.0,4.46,4.43,2.76,1002
21421,1.08,Ideal,D,SI1,62.7,57.0,6.52,6.56,4.1,6539
21782,1.01,Good,F,VS2,63.3,55.0,6.32,6.39,4.02,5731
19865,1.33,Fair,E,SI2,65.0,57.0,6.93,6.89,4.49,4916
8674,0.34,Ideal,G,IF,60.9,56.0,4.5,4.53,2.75,974
21802,1.21,Ideal,I,VS1,60.3,60.0,6.89,6.93,4.17,6279
22312,0.91,Premium,F,SI2,62.5,56.0,6.21,6.15,3.86,3822
22640,0.3,Premium,H,VVS2,60.8,58.0,4.37,4.34,2.65,776
15469,0.38,Very Good,D,VS2,60.9,58.0,4.63,4.67,2.83,933
10888,2.18,Premium,J,VS2,60.1,58.0,8.46,8.41,5.07,15465
13816,0.41,Ideal,F,VVS1,60.9,56.0,4.83,4.79,2.93,1356
2902,0.31,Ideal,D,SI1,61.3,56.0,4.36,4.41,2.69,565
14643,0.91,Ideal,E,SI1,61.4,54.0,6.26,6.24,3.84,5252
20132,1.01,Good,G,VS1,63.7,56.0,6.37,6.29,4.03,6529
1564,2.0,Fair,I,VS1,58.5,68.0,8.26,8.15,4.8,11322
20762,0.93,Premium,F,SI1,61.1,59.0,6.32,6.29,3.85,4182
19584,1.52,Very Good,I,VS2,63.3,61.0,7.27,7.23,4.59,8938
16206,0.33,Ideal,G,VS1,61.9,56.0,4.48,4.44,2.76,854
19591,1.01,Ideal,D,VS2,62.6,55.0,6.42,6.46,4.03,8279
1006,1.72,Ideal,I,VS2,,57.0,7.69,7.63,4.81,11226
12793,1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,4432
20483,0.31,Ideal,D,VS2,61.9,56.0,4.34,4.38,2.7,734
17683,0.56,Ideal,F,VVS2,61.1,57.0,5.32,5.35,3.25,2676
4077,1.02,Premium,G,SI2,62.5,59.0,6.42,6.37,4.0,4370
15765,0.91,Premium,H,VS1,59.2,62.0,6.2,6.14,3.65,3881
15886,0.91,Good,F,VS1,63.5,56.0,6.14,6.18,3.91,4823
24392,0.35,Ideal,D,SI2,62.4,55.0,4.53,4.54,2.83,522
11902,0.71,Premium,F,SI1,62.3,60.0,5.68,5.65,3.53,2458
14621,0.72,Very Good,H,VS2,61.4,57.0,5.75,5.79,3.54,2462
14460,0.5,Premium,E,VS2,62.9,59.0,5.09,5.06,3.19,1746
11829,1.97,Premium,F,SI2,61.1,58.0,8.11,8.05,4.94,14542
12005,0.3,Very Good,H,VVS1,61.3,61.0,4.26,4.29,2.62,684
17926,0.38,Ideal,F,VS1,60.9,55.0,4.69,4.73,2.87,891
17831,0.71,Ideal,F,VS1,61.4,56.0,5.75,5.78,3.54,3710
26769,1.06,Ideal,F,VS1,61.9,57.0,6.53,6.55,4.05,7345
23568,0.28,Very Good,H,VVS2,62.4,54.0,4.2,4.23,2.63,450
25712,1.37,Premium,H,VS2,,59.0,7.12,7.05,4.43,8562
4944,0.51,Ideal,D,VS2,62.4,55.0,5.14,5.11,3.2,1882
6141,0.35,Premium,G,SI1,60.3,60.0,4.57,4.59,2.76,522
22143,0.78,Very Good,I,SI2,,58.0,5.92,5.97,3.6,2271
11409,1.15,Very Good,H,SI1,60.9,57.0,6.72,6.8,4.12,5047
1069,1.0,Ideal,G,SI1,63.0,55.0,6.42,6.41,4.04,5096
18657,0.32,Premium,I,VVS2,62.1,59.0,4.35,4.38,2.71,561
24358,1.28,Premium,H,SI1,62.7,58.0,6.88,6.94,4.33,6580
9122,0.5,Premium,G,VVS1,62.3,59.0,5.04,5.01,3.13,2070
24498,0.7,Good,D,VVS1,59.2,59.0,5.76,5.79,3.42,4198
7710,1.05,Premium,D,SI1,59.3,58.0,6.74,6.68,3.98,6174
6776,1.24,Ideal,F,SI2,61.4,58.0,6.85,6.9,4.22,6503
18360,0.3,Premium,E,VS2,62.0,60.0,4.26,4.23,2.63,844
15184,1.5,Very Good,I,SI1,60.4,61.0,7.35,7.39,4.45,8590
26740,0.7,Very Good,H,VS1,60.1,61.0,5.74,5.81,3.47,2400
10811,0.32,Very Good,G,IF,,55.0,4.37,4.4,2.75,872
19074,0.64,Ideal,I,IF,62.0,54.0,5.53,5.56,3.44,1991
26000,1.2,Ideal,I,VS1,62.5,55.0,6.76,6.81,4.24,6639
18741,1.27,Ideal,I,VS2,62.6,57.0,6.92,6.88,4.32,6401
21558,1.01,Premium,H,SI1,60.0,58.0,6.6,6.54,3.94,4965
11563,0.56,Premium,F,VS2,,57.0,5.39,5.35,3.26,2318
17448,0.31,Premium,E,VVS1,61.5,58.0,4.35,4.37,2.68,924
131,1.56,Premium,G,VS2,61.9,58.0,7.44,7.4,4.59,13299
8940,1.51,Very Good,H,VS1,61.5,54.0,7.34,7.42,4.54,10045
8650,2.18,Ideal,F,SI2,62.6,55.0,8.27,8.22,5.16,14277
17906,0.9,Very Good,D,SI2,62.5,58.0,6.12,6.16,3.84,3798
7408,1.51,Very Good,H,VS2,60.9,54.0,7.38,7.41,4.5,11077
17551,0.32,Ideal,G,VS2,61.8,57.0,4.37,4.4,2.71,561
115,1.37,Premium,G,VS2,61.6,59.0,7.11,7.04,4.36,7951
11425,2.0,Very Good,I,SI1,58.5,58.0,8.24,8.28,4.83,15249
21821,0.9,Very Good,D,SI2,58.1,60.0,6.24,6.26,3.63,3371
5982,0.92,Ideal,J,SI1,62.3,56.0,6.24,6.29,3.9,3170
5939,0.96,Good,J,VS2,63.9,58.0,6.27,6.21,3.99,3312
11252,0.6,Premium,E,SI1,60.8,58.0,5.46,5.5,3.33,1625
1773,0.54,Premium,F,VS1,60.0,59.0,5.3,5.23,3.16,1770
13299,0.52,Ideal,I,VVS1,62.0,55.0,5.19,5.17,3.21,1619
9811,0.96,Fair,G,I1,64.5,60.0,6.16,6.11,3.96,2068
25113,0.29,Fair,D,VS2,64.7,62.0,4.14,4.11,2.67,592
18350,0.42,Very Good,F,SI1,63.3,56.0,4.79,4.75,3.02,926
913,0.41,Ideal,G,VVS2,61.1,55.0,4.8,4.83,2.94,1007
2649,0.34,Very Good,G,VS1,63.1,57.0,4.45,4.4,2.79,880
20777,0.48,Good,G,VS1,58.2,59.2,5.09,5.14,2.98,1228
5028,0.51,Premium,D,VS2,62.0,60.0,5.12,5.07,3.16,1807
23989,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,1024
15865,1.5,Good,I,VS2,63.3,62.0,7.08,7.19,4.52,8555
23622,0.31,Ideal,H,SI2,61.1,56.0,4.4,4.42,2.69,421
5238,1.02,Premium,E,VS2,61.9,62.0,6.47,6.38,3.98,6215
19879,0.7,Good,E,SI2,56.9,63.0,5.78,5.71,3.27,1758
10769,1.2,Premium,G,VS2,62.4,59.0,6.74,6.68,4.19,7405
10893,1.02,Fair,G,SI2,65.3,58.0,6.33,6.22,4.1,3787
4126,1.5,Ideal,G,SI1,62.0,56.0,7.33,7.29,4.53,11180
13026,0.31,Very Good,E,SI1,63.5,57.0,4.32,4.28,2.73,698
5702,0.55,Very Good,E,VVS2,60.6,56.0,5.33,5.36,3.24,2499
10870,1.05,Ideal,D,VS2,61.7,59.0,6.5,6.53,4.02,7965
7900,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,2749
19521,0.33,Ideal,F,VVS1,61.1,55.0,4.48,4.52,2.75,854
2725,0.32,Very Good,E,SI1,63.3,56.0,4.35,4.34,2.75,720
8910,0.7,Ideal,I,SI1,62.1,58.0,5.68,5.72,3.54,2083
6783,1.05,Very Good,E,VS1,63.1,59.0,6.49,6.45,4.08,7969
2825,0.89,Ideal,D,SI2,,56.0,6.22,6.25,3.79,4192
926,1.0,Ideal,H,SI1,61.4,55.0,6.49,6.44,3.97,4676
20385,0.25,Ideal,H,VS2,61.0,55.0,4.09,4.11,2.5,367
13129,0.36,Premium,F,VS2,58.5,58.0,4.69,4.65,2.73,869
21872,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,687
21110,1.05,Very Good,H,VS2,63.2,58.0,6.46,6.39,4.06,5292
12375,1.69,Premium,F,SI2,62.4,58.0,7.65,7.57,4.75,9275
17472,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,2450
9106,0.91,Ideal,E,SI2,62.7,57.0,6.19,6.26,3.9,3756
17314,1.51,Very Good,E,SI2,61.1,60.0,7.27,7.37,4.47,9343
22616,0.93,Very Good,G,SI1,61.7,56.0,6.22,6.26,3.85,4513
8662,0.32,Very Good,I,SI1,62.4,58.0,4.42,4.46,2.77,388
19594,0.28,Very Good,F,VS2,61.7,58.0,4.17,4.19,2.58,487
22158,0.3,Ideal,I,VS1,62.3,55.0,4.3,4.34,2.69,457
16767,1.54,Premium,G,VVS2,62.2,59.0,7.41,7.37,4.6,15983
894,1.0,Premium,H,SI1,62.2,60.0,6.45,6.34,3.98,4469
15415,1.55,Ideal,J,VS1,60.4,57.0,7.52,7.54,4.55,8548
14683,1.21,Ideal,F,VS2,61.2,57.0,6.87,6.82,4.19,8452
16049,1.01,Very Good,I,SI2,61.8,60.0,6.34,6.37,3.93,3885
6760,2.21,Very Good,I,SI1,62.9,59.0,8.3,8.34,5.23,17784
20109,1.0,Premium,F,SI2,62.5,59.0,6.4,6.28,3.96,4200
22878,1.01,Good,G,VVS1,63.1,59.0,6.33,6.42,4.02,7279
25812,0.36,Premium,E,VVS2,61.7,59.0,4.52,4.56,2.8,859
12227,0.25,Ideal,E,VVS1,62.3,53.0,4.08,4.11,2.55,783
3491,0.9,Premium,E,SI1,60.7,61.0,6.19,6.17,3.75,3625
23276,0.7,Very Good,I,VS2,63.0,60.0,5.59,5.62,3.53,1867
17773,1.5,Good,H,SI1,64.3,60.0,7.23,7.14,4.62,9946
2986,0.54,Ideal,G,VVS2,62.2,55.0,5.22,5.27,3.26,1868
22093,0.7,Good,I,VS2,57.5,62.0,5.81,5.78,3.33,2268
16544,0.31,Very Good,E,VVS1,59.9,62.0,4.4,4.41,2.64,763
13965,0.33,Ideal,F,VVS2,60.7,57.0,4.48,4.51,2.73,824
25530,1.06,Premium,E,SI2,60.0,59.0,6.64,6.59,3.97,3989
22189,0.74,Ideal,H,VS1,61.6,55.0,5.79,5.83,3.58,3030
8534,0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,658
21235,0.71,Very Good,E,SI1,60.3,58.0,5.8,5.85,3.51,2570
14242,0.31,Premium,H,VVS1,60.5,58.0,4.4,4.43,2.67,707
18667,2.01,Fair,J,VS2,64.9,60.0,7.82,7.78,5.06,13744
8687,0.35,Premium,G,VS1,61.2,56.0,4.56,4.53,2.78,906
8026,2.04,Very Good,I,SI1,63.1,58.0,8.06,7.99,5.06,15412
16598,2.19,Ideal,I,SI2,62.5,56.0,8.31,8.24,5.18,15254
15990,1.12,Premium,G,VS2,62.3,59.0,6.71,6.61,4.15,6683
1503,1.2,Ideal,D,SI1,62.7,55.0,6.71,6.79,4.23,7761
10781,1.01,Premium,E,SI2,59.5,60.0,6.59,6.53,3.9,3801
20522,0.26,Ideal,E,VVS2,62.9,58.0,4.02,4.06,2.54,554
15202,0.41,Very Good,G,VS2,60.5,56.0,4.81,4.85,2.92,834
21240,1.09,Ideal,F,IF,61.6,55.0,6.59,6.65,4.08,11888
2859,1.05,Ideal,F,SI1,61.3,54.0,6.58,6.61,4.04,5842
25243,0.32,Ideal,G,VVS2,62.6,57.0,4.34,4.38,2.73,730
9902,0.31,Ideal,H,VS2,62.1,55.0,4.35,4.32,2.69,628
8191,0.36,Ideal,G,SI1,61.5,54.0,4.6,4.63,2.84,571
24267,0.71,Ideal,H,VS1,60.3,59.0,5.75,5.79,3.48,2487
21358,1.21,Ideal,I,VVS2,62.2,55.0,6.79,6.83,4.23,7134
1575,0.51,Very Good,I,SI2,63.3,58.0,5.09,5.02,3.2,995
21718,0.9,Good,H,SI1,63.8,56.0,6.07,6.02,3.86,2732
12698,0.28,Ideal,F,VS1,62.0,53.0,4.23,4.26,2.63,665
12619,1.01,Premium,F,VS2,61.2,57.5,6.43,6.45,3.94,7277
21442,0.54,Premium,H,SI2,61.8,60.0,5.2,5.16,3.2,972
25419,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,521
14173,1.5,Good,E,SI2,64.5,58.0,7.06,7.11,4.57,8492
